Mod:Item:MetaData, Localized Name
Botania:dye:10, 紫色花粉
Botania:dye:11, 蓝色花粉
Botania:dye:12, 棕色花粉
Botania:dye:13, 绿色花粉
Botania:dye:14, 红色花粉
Botania:dye:15, 黑色花粉
Botania:pestleAndMortar, Pestle and Mortar
Botania:twigWand:0, 森林法杖
Botania:twigWand:0, 森林法杖
Botania:twigWand:0, 森林法杖
Botania:twigWand:0, 森林法杖
Botania:twigWand:0, 森林法杖
Botania:twigWand:0, 森林法杖
Botania:twigWand:0, 森林法杖
Botania:twigWand:0, 森林法杖
Botania:twigWand:0, 森林法杖
Botania:twigWand:0, 森林法杖
Botania:twigWand:0, 森林法杖
Botania:twigWand:0, 森林法杖
Botania:twigWand:0, 森林法杖
Botania:twigWand:0, 森林法杖
Botania:twigWand:0, 森林法杖
Botania:twigWand:0, 森林法杖
Botania:manaResource:0, 魔力钢锭
Botania:manaResource:1, 魔力珍珠
Botania:manaResource:2, 魔力钻石
Botania:manaResource:3, 活木枝
Botania:manaResource:4, 泰拉钢锭
Botania:manaResource:5, 盖亚之魂
Botania:manaResource:6, 红石根
Botania:manaResource:7, 源质钢锭
Botania:manaResource:8, 精灵尘
Botania:manaResource:9, 龙石
Botania:manaResource:10, 海晶石碎片
Botania:manaResource:11, 合成占位符
Botania:manaResource:12, 红线
Botania:manaResource:13, 梦之木棍
Botania:manaResource:14, 盖亚魂锭
Botania:manaResource:15, 瓶装末地空气
Botania:manaResource:16, 蕴魔丝线
Botania:manaResource:17, 魔钢粒
Botania:manaResource:18, 泰拉钢粒
Botania:manaResource:19, 源质钢粒
Botania:manaResource:22, 魔源布匹
Botania:manaResource:23, 魔力尘
Botania:lens:0, 魔力透镜
Botania:lens:1, 魔力透镜:速度
Botania:lens:2, 魔力透镜:强度
Botania:lens:3, 魔力透镜:阻力
Botania:lens:4, 魔力透镜:效率
Botania:lens:5, 魔力透镜:反射
Botania:lens:6, 魔力透镜:引力
Botania:lens:7, 魔力透镜:挖掘
Botania:lens:8, 魔力透镜:伤害
Botania:lens:9, 魔力透镜:虚化
Botania:lens:10, 魔力透镜:磁化
Botania:lens:11, 魔力透镜:爆炸
Botania:lens:12, 魔力透镜:推力
Botania:lens:13, 魔力透镜:重力
Botania:lens:14, 魔力透镜:涂色
Botania:lens:15, 魔力透镜:引燃
Botania:lens:16, 魔力透镜:力量
Botania:lens:17, 魔力透镜:闪光
Botania:lens:18, 魔力透镜:传送
Botania:lens:19, 魔力透镜:变向
Botania:lens:20, 魔力透镜:喜庆
Botania:lens:21, 魔力透镜:闪耀
Botania:rune:0, 水之符文
Botania:rune:1, 火之符文
Botania:rune:2, 地之符文
Botania:rune:3, 风之符文
Botania:rune:4, 春之符文
Botania:rune:5, 夏之符文
Botania:rune:6, 秋之符文
Botania:rune:7, 冬之符文
Botania:rune:8, 魔力符文
Botania:rune:9, 欲望符文
Botania:rune:10, 暴食符文
Botania:rune:11, 贪婪符文
Botania:rune:12, 懒惰符文
Botania:rune:13, 暴怒符文
Botania:rune:14, 嫉妒符文
Botania:rune:15, 傲慢符文
Botania:signalFlare, Signal Flare
Botania:manaTablet, Mana Tablet
Botania:manaGun, Mana Blaster
Botania:manaCookie, Biscuit of Totality
Botania:fertilizer, Floral Fertilizer
Botania:grassSeeds:0, 草地之种
Botania:grassSeeds:1, 寒地之种
Botania:grassSeeds:2, 菌丝孢子
Botania:grassSeeds:3, 干草之种
Botania:grassSeeds:4, 黄金草种
Botania:grassSeeds:5, 鲜草之种
Botania:grassSeeds:6, 焦土草种
Botania:grassSeeds:7, 注魔草种
Botania:grassSeeds:8, 异变草种
Botania:dirtRod, Rod of the Lands
Botania:terraformRod, Rod of the Terra Firma
Botania:grassHorn:0, 狂野号角
Botania:grassHorn:1, 林冠号角
Botania:grassHorn:2, 雪原号角
Botania:manaMirror, Mana Mirror
Botania:manasteelHelm, Manasteel Helmet
Botania:manasteelHelmReveal, Manasteel Helmet of Revealing
Botania:manasteelChest, Manasteel Chestplate
Botania:manasteelLegs, Manasteel Leggings
Botania:manasteelBoots, Manasteel Boots
Botania:manasteelPick, Manasteel Pickaxe
Botania:manasteelShovel, Manasteel Shovel
Botania:manasteelAxe, Manasteel Axe
Botania:manasteelSword, Manasteel Sword
Botania:manasteelShears, Manasteel Shears
Botania:terrasteelHelm, Terrasteel Helmet
Botania:terrasteelHelmReveal, Terrasteel Helmet of Revealing
Botania:terrasteelChest, Terrasteel Chestplate
Botania:terrasteelLegs, Terrasteel Leggings
Botania:terrasteelBoots, Terrasteel Boots
Botania:terraSword, Terra Blade
Botania:tinyPlanet, Tiny Planet
Botania:manaRing, Band of Mana
Botania:auraRing, Band of Aura
Botania:manaRingGreater, Greater Band of Mana
Botania:auraRingGreater, Greater Band of Aura
Botania:travelBelt, Soujourner's Sash
Botania:knockbackBelt, Tectonic Girdle
Botania:icePendant, Snowflake Pendant
Botania:lavaPendant, Pyroclast Pendant
Botania:goldenLaurel, Golden Laurel Crown
Botania:magnetRing, Ring of Magnetization
Botania:waterRing, Ring of Chordata
Botania:miningRing, Ring of the Mantle
Botania:terraPick, Terra Shatterer
Botania:divaCharm, Charm of the Diva
Botania:flightTiara:0, 天翼族之冠
Botania:flightTiara:1, 天翼族之冠
Botania:flightTiara:2, 天翼族之冠
Botania:flightTiara:3, 天翼族之冠
Botania:flightTiara:4, 天翼族之冠
Botania:flightTiara:5, 天翼族之冠
Botania:flightTiara:6, 天翼族之冠
Botania:flightTiara:7, 天翼族之冠
Botania:flightTiara:8, 天翼族之冠
Botania:enderDagger, Soulscribe
Botania:quartz:0, 烟熏石英
Botania:quartz:1, 魔力石英
Botania:quartz:2, 烈焰石英
Botania:quartz:3, 熏香石英
Botania:quartz:4, 红色石英
Botania:quartz:5, 精灵石英
Botania:quartz:6, 金黄石英
Botania:waterRod, Rod of the Seas
Botania:elementiumHelm, Elementium Helmet
Botania:elementiumHelmReveal, Elementium Helmet of Revealing
Botania:elementiumChest, Elementium Chestplate
Botania:elementiumLegs, Elementium Leggings
Botania:elementiumBoots, Elementium Boots
Botania:elementiumPick, Elementium Pickaxe
Botania:elementiumShovel, Elementium Shovel
Botania:elementiumAxe, Elementium Axe
Botania:elementiumSword, Elementium Sword
Botania:elementiumShears, Elementium Shears
Botania:openBucket, Extrapolated Bucket
Botania:spawnerMover, Life Aggregator
Botania:pixieRing, Great Fairy Ring
Botania:superTravelBelt, Globetrotter's Sash
Botania:rainbowRod, Rod of the Bifrost
Botania:tornadoRod, Rod of the Skies
Botania:fireRod, Rod of the Hells
Botania:vineBall, Vine Ball
Botania:slingshot, Livingwood Slingshot
Botania:manaBottle, Mana in a Bottle
Botania:laputaShard:0, 拉普达碎片
Botania:laputaShard:4, 拉普达碎片
Botania:laputaShard:9, 拉普达碎片
Botania:laputaShard:14, 拉普达碎片
Botania:laputaShard:19, 拉普达碎片
Botania:virus:0, 僵尸病毒
Botania:virus:1, 骷髅病毒
Botania:reachRing, Ring of Far Reach
Botania:skyDirtRod, Rod of the Highlands
Botania:itemFinder, The Spectator
Botania:superLavaPendant, Crimson Pendant
Botania:enderHand, Hand of Ender
Botania:glassPick, Vitreous Pickaxe
Botania:spark, Spark
Botania:sparkUpgrade:0, 火花升级:弥散
Botania:sparkUpgrade:1, 火花升级:聚集
Botania:sparkUpgrade:2, 火花升级:扩散
Botania:sparkUpgrade:3, 火花升级:隔绝
Botania:diviningRod, Rod of the Plentiful Mantle
Botania:gravityRod, Rod of the Shaded Mesa
Botania:regenIvy, Timeless Ivy
Botania:manaInkwell, Botanurgist's Inkwell
Botania:vial:0, 魔法玻璃小瓶
Botania:vial:1, 精灵玻璃烧瓶
Botania:brewVial, Vial
Botania:brewFlask, Flask
Botania:bloodPendant, Tainted Blood Pendant
Botania:missileRod, Rod of the Unstable Reservoir
Botania:holyCloak, Cloak of Virtue
Botania:unholyCloak, Cloak of Sin
Botania:craftingHalo, Assembly Halo
Botania:blackLotus:0, 黑莲花
Botania:blackLotus:1, 暗黑莲花
Botania:monocle, Manaseer Monocle
Botania:clip, Lens Clip
Botania:cobbleRod, Rod of the Depths
Botania:smeltRod, Rod of the Molten Core
Botania:worldSeed, World Seed
Botania:spellCloth, 魅惑之布
Botania:thornChakram:0, 荆棘飞轮
Botania:thornChakram:1, 闪耀飞轮
Botania:overgrowthSeed, Overgrowth Seed
Botania:craftPattern:0, 合成模板#1: 1x1
Botania:craftPattern:1, 合成模板#2: 2x2
Botania:craftPattern:2, 合成模板#3: 1x2
Botania:craftPattern:3, 合成模板#4: 2x1
Botania:craftPattern:4, 合成模板#5: 1x3
Botania:craftPattern:5, 合成模板#6: 3x1
Botania:craftPattern:6, 合成模板#7: 2x3
Botania:craftPattern:7, 合成模板#8: 3x2
Botania:craftPattern:8, 合成模板#9: 圈形
Botania:ancientWill:0, 艾琳的意志
Botania:ancientWill:1, 达洛克的意志
Botania:ancientWill:2, 古赞的意志
Botania:ancientWill:3, 托拉格的意志
Botania:ancientWill:4, 威拉克的意志
Botania:ancientWill:5, 卡瑞的意志
Botania:corporeaSpark:0, 多媒体火花
Botania:corporeaSpark:1, 主媒体火花
Botania:livingwoodBow, Livingwood Bow
Botania:crystalBow, Crystal Bow
Botania:cosmetic:0, 黑领结
Botania:cosmetic:1, 黑领带
Botania:cosmetic:2, 红眼镜
Botania:cosmetic:3, 蓬松围巾
Botania:cosmetic:4, 工程师护目镜
Botania:cosmetic:5, 眼罩
Botania:cosmetic:6, 中二眼罩
Botania:cosmetic:7, 红丝带
Botania:cosmetic:8, 粉花蕾
Botania:cosmetic:9, 斑点蝴蝶结
Botania:cosmetic:10, 蓝蝴蝶
Botania:cosmetic:11, 猫耳
Botania:cosmetic:12, 女巫别针
Botania:cosmetic:13, 恶魔尾巴
Botania:cosmetic:14, 神威之眼
Botania:cosmetic:15, 青蛙眼
Botania:cosmetic:16, 四叶草
Botania:cosmetic:17, 时钟之眼
Botania:cosmetic:18, 独角兽之角
Botania:cosmetic:19, 恶魔尖角
Botania:cosmetic:20, 十字头饰
Botania:cosmetic:21, 植物学家徽章
Botania:cosmetic:22, 远古面具
Botania:cosmetic:23, 怪异面具
Botania:cosmetic:24, 外星人天线
Botania:cosmetic:25, 红蓝眼镜
Botania:cosmetic:26, 橙色墨镜
Botania:cosmetic:27, 大鼻子面具
Botania:cosmetic:28, 浓眉毛
Botania:cosmetic:29, 盾牌
Botania:cosmetic:30, 小土豆面具
Botania:cosmetic:31, 任务人标志
Botania:swapRing, Ring of Correction
Botania:flowerBag, Flower Pouch
Botania:shroomBag, Mushroom Pouch
Botania:phantomInk, Phantom Ink
Botania:poolMinecart, Minecart with Mana Pool
Botania:pinkinator, The Pinkinator
Botania:infiniteFruit, The Fruit of Grisaia
Botania:kingKey, Key of the King's Law
Botania:flugelEye, Eye of the Flügel
Botania:thorRing, Ring of Thor
Botania:odinRing, Ring of Odin
Botania:lokiRing, Ring of Loki
Botania:aesirRing, Ring of the Aesir
Botania:dice, Dice of Fate
Botania:keepIvy, Resolute Ivy
Botania:blackHoleTalisman:0, 黑洞护符
Botania:recordGaia1, Scathed Music Disc
Botania:recordGaia2, Scathed Music Disc
Botania:temperanceStone:0, 节制之石
Botania:incenseStick, Incense Stick
Botania:terraAxe, Terra Truncator
Botania:waterBowl, Bowl of Water
Botania:obedienceStick, Floral Obedience Stick
Botania:cacophonium, Cacophonium
Botania:slimeBottle:0, 史莱姆罐子
Botania:starSword, Starcaller
Botania:exchangeRod, Rod of the Shifting Crust
Botania:magnetRingGreater, Greater Ring of Magnetization
Botania:thunderSword, Thundercaller
Botania:manaweaveHelm, Santaweave Cowl
Botania:manaweaveLegs, Santaweave Robe Bottom
Botania:manaweaveChest, Santaweave Robe Top
Botania:manaweaveBoots, Santaweave Boots
Botania:autocraftingHalo, Manufactory Halo
Botania:gaiaHead, Gaia Guardian's Head
Botania:sextant, Worldshaper's Sextant
Botania:speedUpBelt, Planestrider's Sash
Botania:baubleBox, Bauble Case
Avaritia:Resource:0, 钻石晶格
Avaritia:Resource:1, 水晶矩阵锭
Avaritia:Resource:2, 宇宙中子态素尘埃
Avaritia:Resource:3, 宇宙中子态素颗粒
Avaritia:Resource:4, 宇宙中子态素锭
Avaritia:Resource:5, 无尽催化剂
Avaritia:Resource:6, 无尽之锭
Avaritia:Resource:7, 唱片碎片
Avaritia:Resource:8, 恒星燃料
Avaritia:Resource:9, 中子齿轮
Avaritia:Singularity:0, 铁奇点
Avaritia:Singularity:1, 金奇点
Avaritia:Singularity:2, 青金石奇点
Avaritia:Singularity:3, 红石奇点
Avaritia:Singularity:4, 下界石英奇点
Avaritia:Singularity:5, 铜奇点
Avaritia:Singularity:6, 锡奇点
Avaritia:Singularity:7, 铅奇点
Avaritia:Singularity:8, 银奇点
Avaritia:Singularity:9, 镍奇点
Avaritia:Singularity:10, 末影锭奇点
Avaritia:Singularity:11, 粘土奇点
Avaritia:Infinity_Pickaxe, 世界崩解之镐
Avaritia:Infinity_Sword, 寰宇支配之剑
Avaritia:Skull_Sword, 炽焰之啄颅剑
Avaritia:Ultimate_Stew, 超级煲
Avaritia:Cosmic_Meatballs, 寰宇肉丸
Avaritia:Endest_Pearl, 终望珍珠
Avaritia:Infinity_Helm, 无尽头盔
Avaritia:Infinity_Chest, 无尽胸甲
Avaritia:Infinity_Pants, 无尽护腿
Avaritia:Infinity_Shoes, 无尽靴子
Avaritia:Matter_Cluster, 物质团
Avaritia:Infinity_Bow, 天堂陨落长弓
Avaritia:Infinity_Shovel, 星球吞噬之铲
Avaritia:Infinity_Axe, 自然荒芜之斧
BuildCraft|Builders:templateItem, 模版
BuildCraft|Builders:blueprintItem, 蓝图
Railcraft:fluid.creosote.bucket, 杂酚油桶
Railcraft:fluid.creosote.bottle, 杂酚油瓶
Railcraft:fluid.creosote.can, 杂酚油罐
Railcraft:fluid.creosote.cell, 杂酚油单元
Railcraft:fluid.creosote.wax, 杂酚油蜡胶囊
Railcraft:fluid.creosote.refactory, 杂酚油耐火胶囊
Railcraft:fluid.steam.bottle, 蒸汽瓶
Railcraft:tool.crowbar, 撬棍
Railcraft:tool.crowbar.reinforced, 强化撬棍
Railcraft:tool.magnifying.glass, 放大镜
Railcraft:armor.goggles, 铁路工护目镜
Railcraft:part.circuit:0, 控制器电路
Railcraft:part.circuit:1, 接收器电路
Railcraft:part.circuit:2, 信号电路
Railcraft:tool.steel.shears, 钢剪刀
Railcraft:tool.steel.sword, 钢剑
Railcraft:tool.steel.shovel, 钢铲
Railcraft:tool.steel.pickaxe, 钢镐
Railcraft:tool.steel.axe, 钢斧
Railcraft:tool.steel.hoe, 钢锄
Railcraft:armor.steel.helmet, 钢头盔
Railcraft:armor.steel.plate, 钢胸甲
Railcraft:armor.steel.legs, 钢护腿
Railcraft:armor.steel.boots, 钢靴子
Railcraft:armor.overalls, 工程师背带裤
Railcraft:nugget:0, 铁粒
Railcraft:nugget:1, 钢粒
Railcraft:nugget:2, 铜粒
Railcraft:nugget:3, 锡粒
Railcraft:nugget:4, 铅粒
Railcraft:ingot:0, 钢锭
Railcraft:ingot:1, 铜锭
Railcraft:ingot:2, 锡锭
Railcraft:ingot:3, 铅锭
Railcraft:part.railbed:0, 木质轨座
Railcraft:part.railbed:1, 石质轨座
Railcraft:part.tie:0, 枕木
Railcraft:part.tie:1, 枕石
Railcraft:part.rebar, 钢筋
Railcraft:part.rail:0, 标准导轨
Railcraft:part.rail:1, 高级导轨
Railcraft:part.rail:2, 木质导轨
Railcraft:part.rail:3, 高速导轨
Railcraft:part.rail:4, 强化导轨
Railcraft:part.rail:5, 电力导轨
Railcraft:fuel.coke, 焦煤
Railcraft:part.plate:0, 铁板
Railcraft:part.plate:1, 钢板
Railcraft:part.plate:2, 锡板
Railcraft:part.plate:3, 铜板
Railcraft:part.plate:4, 铅板
Railcraft:dust:0, 黑曜石粉
Railcraft:dust:1, 硫磺
Railcraft:dust:2, 硝石
Railcraft:dust:3, 木炭粉
Railcraft:part.gear:0, 金板齿轮
Railcraft:part.gear:1, 铁齿轮
Railcraft:part.gear:2, 钢齿轮
Railcraft:part.gear:3, 锡齿轮轴套
Railcraft:cart.tnt.wood:0, 木质TNT矿车
Railcraft:cart.work:0, 工作台车
Railcraft:tool.surveyor:0, 信号域监测仪
Railcraft:tool.signal.tuner:0, 信号调谐器
Railcraft:tool.signal.label, 信号标签
Railcraft:part.signal.lamp, 信号灯
Railcraft:part.bleached.clay, 漂白粘土
Railcraft:cart.bore:0, 隧道盾构车
Railcraft:borehead.diamond, 钻石钻头
Railcraft:borehead.steel, 钢钻头
Railcraft:borehead.iron, 铁钻头
Railcraft:cart.track.relayer:0, 轨道替换车
Railcraft:cart.undercutter:0, 路基替换车
Railcraft:cart.track.layer:0, 轨道铺设车
Railcraft:cart.track.remover:0, 轨道拆除车
Railcraft:tool.notepad, 铁路工笔记本
Railcraft:cart.tank:0, 蓄水槽车
Railcraft:cart.cargo:0, 货运车
Railcraft:upgrade.lapotron, 兰波顿装载升级插件
Railcraft:cart.energy.batbox:0, 储电车
Railcraft:cart.energy.mfe:0, MFE储电车
Railcraft:cart.energy.cesu:0, CESU储电车
Railcraft:tool.crowbar.magic, 奥法撬棍
Railcraft:tool.crowbar.void, 虚空金属撬棍
Railcraft:cart.anchor:0, 世界锚车
Railcraft:cart.anchor.personal:0, 私用锚车
Railcraft:cart.anchor.admin:0, 管理员锚车
Railcraft:cart.pumpkin:0, 南瓜车
Railcraft:cart.gift:0, 礼物车
Railcraft:tool.whistle.tuner, 鸣笛调谐器
Railcraft:routing.table, 列车时刻表
Railcraft:routing.ticket.gold, 黄金车票
Railcraft:routing.ticket, 火车票
Railcraft:firestone.raw, 天然火石
Railcraft:firestone.cut, 切割火石
Railcraft:firestone.refined, 精炼火石
Railcraft:firestone.cracked, 碎裂火石
Railcraft:tool.electric.meter, 电表
Railcraft:part.turbine.rotor, 涡轮机转子
Railcraft:part.turbine.disk, 涡轮机轮盘
Railcraft:part.turbine.blade, 涡轮机轮叶
Railcraft:cart.redstone.flux:0, RF储能车
ImmersiveEngineering:metal:0, 铜锭
ImmersiveEngineering:metal:1, 铝锭
ImmersiveEngineering:metal:2, 铅锭
ImmersiveEngineering:metal:3, 银锭
ImmersiveEngineering:metal:4, 镍锭
ImmersiveEngineering:metal:5, 康铜锭
ImmersiveEngineering:metal:6, 琥珀金锭
ImmersiveEngineering:metal:7, 钢锭
ImmersiveEngineering:metal:8, 铁粉
ImmersiveEngineering:metal:9, 金粉
ImmersiveEngineering:metal:10, 铜粉
ImmersiveEngineering:metal:11, 铝粉
ImmersiveEngineering:metal:12, 铅粉
ImmersiveEngineering:metal:13, 银粉
ImmersiveEngineering:metal:14, 镍粉
ImmersiveEngineering:metal:15, 康铜粉
ImmersiveEngineering:metal:16, 琥珀金粉
ImmersiveEngineering:metal:17, 焦煤粉
ImmersiveEngineering:metal:18, 下界石英粉
ImmersiveEngineering:metal:19, HOP石墨粉
ImmersiveEngineering:metal:20, HOP石墨锭
ImmersiveEngineering:metal:21, 铁粒
ImmersiveEngineering:metal:22, 铜粒
ImmersiveEngineering:metal:23, 铝粒
ImmersiveEngineering:metal:24, 铅粒
ImmersiveEngineering:metal:25, 银粒
ImmersiveEngineering:metal:26, 镍粒
ImmersiveEngineering:metal:27, 康铜粒
ImmersiveEngineering:metal:28, 琥珀金粒
ImmersiveEngineering:metal:29, 钢粒
ImmersiveEngineering:metal:30, 铁板
ImmersiveEngineering:metal:32, 铝板
ImmersiveEngineering:metal:33, 铅板
ImmersiveEngineering:metal:36, 康铜板
ImmersiveEngineering:metal:38, 钢板
ImmersiveEngineering:material:0, 防腐木棍
ImmersiveEngineering:material:1, 水车部件
ImmersiveEngineering:material:2, 风车叶片
ImmersiveEngineering:material:3, 工业大麻纤维
ImmersiveEngineering:material:4, 坚韧布料
ImmersiveEngineering:material:5, 改良风车叶片
ImmersiveEngineering:material:6, 焦煤
ImmersiveEngineering:material:7, 枪管
ImmersiveEngineering:material:8, 左筒
ImmersiveEngineering:material:9, 握柄
ImmersiveEngineering:material:10, 击锤
ImmersiveEngineering:material:11, 铁质机械零件
ImmersiveEngineering:material:12, 钢质机械零件
ImmersiveEngineering:material:13, 矿渣
ImmersiveEngineering:material:14, 铁杆
ImmersiveEngineering:material:15, 钢杆
ImmersiveEngineering:material:16, 铝杆
ImmersiveEngineering:seed:0, 工业大麻种子
ImmersiveEngineering:coil:0, 低压线圈
ImmersiveEngineering:coil:1, 中压线圈
ImmersiveEngineering:coil:2, 高压线圈
ImmersiveEngineering:coil:3, 麻绳线圈
ImmersiveEngineering:coil:4, 钢线圈
ImmersiveEngineering:tool:0, 工程师锤
ImmersiveEngineering:tool:1, 工程师剪线钳
ImmersiveEngineering:tool:2, 工程师电表
ImmersiveEngineering:tool:3, 工程师手册
ImmersiveEngineering:toolbox, 工程师工具箱
ImmersiveEngineering:revolver:0, 左轮手枪
ImmersiveEngineering:revolver:1, 左轮快速装弹器
ImmersiveEngineering:bullet:0, 小型空弹壳
ImmersiveEngineering:bullet:1, 大型空弹壳
ImmersiveEngineering:bullet:2, 卡苏尔弹
ImmersiveEngineering:bullet:3, 穿甲弹
ImmersiveEngineering:bullet:4, 鹿弹
ImmersiveEngineering:bullet:5, 高爆弹
ImmersiveEngineering:bullet:6, 龙息弹
ImmersiveEngineering:bullet:7, 叶绿弹
ImmersiveEngineering:bullet:8, 狼群弹
ImmersiveEngineering:bullet:9, 银弹
ImmersiveEngineering:bullet:10, 药剂弹头
ImmersiveEngineering:fluidContainers:0, 杂酚油瓶
ImmersiveEngineering:fluidContainers:1, 杂酚油桶
ImmersiveEngineering:fluidContainers:2, 植物油瓶
ImmersiveEngineering:fluidContainers:3, 植物油桶
ImmersiveEngineering:fluidContainers:4, 乙醇瓶
ImmersiveEngineering:fluidContainers:5, 乙醇桶
ImmersiveEngineering:fluidContainers:6, 生物柴油瓶
